is_in_state,student_aid_index,adjusted_gross_income,first_gen,pell_eligible,hs_gpa,sat_act_percentile,institutional_tier,cost_of_attendance,miles_from_campus,fafsa_month_sin,fafsa_month_cos,demonstrated_interest,merit_scholarship_amt,need_grant_amt,net_price,enrolled,net_price_to_income_ratio,financial_aid_discount_rate,unmet_financial_need_gap,engagement_velocity,urban_centric_locale_Rural,urban_centric_locale_Suburb,urban_centric_locale_Town
0,16500.0,91779.0,0,0,3.93,75.0,0,20222.0,171.4,1.0,0.0,60.4,461.0,976.0,18785.0,0,0.18623057329066997,0.0711,2285.0,0.1053,0,0,0
0,12796.0,55943.0,0,0,2.82,11.0,1,44981.0,193.4,0.866,-0.5,47.4,9048.0,7826.0,28107.0,0,0.40706382947186137,0.3751,15311.0,0.0513,0,0,0
0,15797.0,73835.0,1,0,3.0,67.0,2,62709.0,159.0,0.5,0.866,64.8,20360.0,12935.0,29414.0,1,0.33532872591913393,0.5309,13617.0,0.0562,0,0,0
0,70800.0,222323.0,0,0,2.18,26.0,2,60640.0,193.8,0.866,0.5,90.4,13980.0,0.0,46660.0,1,0.19053771156529511,0.2305,0.0,0.0522,0,1,0
0,33892.0,93769.0,0,0,3.24,57.0,2,61846.0,220.9,1.0,0.0,49.1,20913.0,5223.0,35710.0,1,0.32266304134702645,0.4226,1818.0,0.1111,0,0,0
0,11592.0,104932.0,0,0,3.14,16.0,2,59330.0,95.0,0.866,-0.5,61.9,12085.0,10556.0,36689.0,1,0.2998082522496215,0.3816,25097.0,0.1204,0,0,1
0,78933.0,199311.0,0,0,2.16,17.0,1,51369.0,138.2,-1.0,-0.0,37.0,11605.0,0.0,39764.0,1,0.18190480329761222,0.2259,0.0,0.0859,1,0,0
0,7282.0,51104.0,1,1,3.27,69.0,0,15574.0,790.2,0.5,0.866,74.0,3185.0,3421.0,8968.0,1,0.16169358899798714,0.4242,1686.0,0.0476,0,0,0
0,809.0,29620.0,0,1,2.13,8.0,2,59134.0,147.1,-0.5,-0.866,79.9,8097.0,31405.0,19632.0,1,0.5085029283963453,0.668,18823.0,0.1685,0,1,0
0,43514.0,224855.0,0,0,3.17,63.0,1,52071.0,132.5,1.0,0.0,66.2,22957.0,2130.0,26984.0,1,0.11332868530700317,0.4818,0.0,0.127,0,0,0
0,16369.0,69445.0,0,0,3.67,72.0,1,43572.0,141.2,0.5,0.866,56.3,21822.0,7252.0,14498.0,1,0.18962813197639278,0.6673,0.0,0.0563,0,0,0
0,21956.0,119778.0,1,0,3.66,64.0,1,42427.0,100.8,0.5,0.866,59.4,18306.0,3513.0,20608.0,1,0.15879701174699754,0.5143,0.0,0.0781,0,0,1
0,3788.0,36356.0,0,1,3.19,60.0,3,68678.0,80.2,0.866,-0.5,62.1,18132.0,18178.0,32368.0,0,0.6367355466339825,0.5287,28580.0,0.0403,0,1,0
0,10388.0,83261.0,0,0,2.96,25.0,3,72018.0,157.7,0.0,-1.0,68.2,13002.0,15025.0,43991.0,0,0.42422143659060785,0.3892,33603.0,0.0459,1,0,0
0,12906.0,28573.0,0,0,2.65,48.0,1,49864.0,74.5,-0.866,0.5,70.4,17013.0,9343.0,23508.0,0,0.6003189182487507,0.5286,10602.0,0.0263,0,1,0
0,3828.0,65900.0,0,1,2.76,47.0,1,45026.0,108.8,0.866,0.5,43.2,11395.0,15105.0,18526.0,1,0.247719083880251,0.5885,14698.0,0.0219,0,0,0
0,14074.0,39478.0,0,0,3.6,86.0,1,50096.0,55.2,-1.0,-0.0,46.9,26384.0,7662.0,16050.0,0,0.34117544489178087,0.6796,1976.0,0.0508,0,1,0
0,4355.0,33459.0,1,1,3.84,99.0,0,20208.0,141.9,0.5,0.866,92.9,1178.0,6146.0,12884.0,1,0.32577233919891585,0.3624,8529.0,0.0373,0,0,0
0,7364.0,50602.0,1,1,2.64,38.0,2,61622.0,234.0,0.0,-1.0,71.3,14525.0,24677.0,22420.0,0,0.366793577459895,0.6362,15056.0,0.0886,1,0,0
0,-1500.0,12073.0,1,1,3.07,23.0,1,45219.0,101.4,0.5,0.866,69.5,15917.0,24204.0,5098.0,1,0.3522752795940453,0.8873,6598.0,0.033,0,1,0
0,6585.0,27306.0,1,1,3.15,57.0,1,43906.0,15.4,0.5,-0.866,77.3,16478.0,17448.0,9980.0,0,0.31152066193162264,0.7727,3395.0,0.137,0,1,0
0,11765.0,110563.0,1,0,3.38,55.0,2,48027.0,235.5,0.866,0.5,23.8,16698.0,7822.0,23507.0,0,0.19276681465549328,0.5105,11742.0,0.0274,0,1,0
0,18103.0,80847.0,1,0,3.34,87.0,4,52686.0,143.7,1.0,0.0,77.1,24198.0,8445.0,20043.0,0,0.2214621385316716,0.6196,1940.0,0.1205,0,1,0
0,11735.0,29045.0,0,0,3.74,78.0,2,53644.0,44.7,0.0,-1.0,100.0,22851.0,10061.0,20732.0,0,0.5387131272528813,0.6135,8997.0,0.2609,0,0,1
0,16816.0,93383.0,0,0,3.76,95.0,1,33631.0,285.4,0.866,-0.5,61.5,17421.0,2506.0,13704.0,1,0.13697545502707772,0.5925,0.0,0.1698,0,0,0
0,8704.0,33446.0,1,1,2.76,65.0,1,44577.0,29.2,0.5,0.866,71.8,17648.0,17579.0,9350.0,1,0.2465475290932259,0.7903,646.0,0.0517,0,0,0
0,19841.0,105854.0,0,0,3.48,64.0,2,59967.0,379.8,0.5,-0.866,53.3,21754.0,10679.0,27534.0,0,0.23119108289351042,0.5408,7693.0,0.0208,0,0,0
0,8456.0,57915.0,0,1,2.83,50.0,2,56142.0,119.3,0.866,-0.5,42.9,13755.0,14207.0,28180.0,0,0.39649163330905607,0.4981,19724.0,0.037,0,1,0
0,4012.0,49807.0,0,1,2.99,55.0,1,32281.0,15.0,-0.866,-0.5,47.6,10203.0,12651.0,9427.0,0,0.1733648987510626,0.708,5415.0,0.122,0,1,0
0,14931.0,58949.0,0,0,3.72,99.0,2,53453.0,152.8,-0.866,0.5,70.8,24599.0,5440.0,23414.0,0,0.3344702339505399,0.562,8483.0,0.0727,0,0,0
0,80653.0,397464.0,0,0,2.84,65.0,4,82214.0,82.7,0.5,0.866,73.0,30274.0,329.0,51611.0,1,0.1221291332330635,0.3722,0.0,0.0746,0,1,0
0,2046.0,36449.0,0,1,2.21,11.0,1,50621.0,70.6,0.0,-1.0,42.6,10393.0,21370.0,18858.0,0,0.4169983439218374,0.6275,16812.0,0.0851,0,1,0
0,15482.0,74096.0,0,0,2.27,19.0,4,82021.0,58.4,0.866,0.5,50.5,16714.0,11588.0,53719.0,1,0.5452270504833231,0.3451,38237.0,0.0227,0,0,0
0,28031.0,110480.0,0,0,3.65,74.0,3,71766.0,110.9,0.866,0.5,50.9,22428.0,6924.0,42414.0,1,0.3249056002497475,0.409,14383.0,0.0745,1,0,0
0,7133.0,31479.0,0,1,3.64,69.0,0,20119.0,76.1,-0.5,-0.866,60.4,2559.0,4548.0,13012.0,1,0.34599814927461686,0.3532,5879.0,0.0571,0,1,0
0,853.0,19973.0,0,1,1.97,12.0,1,53199.0,18.0,0.866,-0.5,56.5,9743.0,26381.0,17075.0,1,0.6178307862504957,0.679,16222.0,0.0534,0,1,0
0,7056.0,40832.0,0,1,2.59,33.0,1,45022.0,481.8,-0.5,0.866,52.6,11012.0,15793.0,18217.0,0,0.3688702776386094,0.5954,11161.0,0.0685,0,1,0
0,17682.0,108751.0,0,0,3.2,63.0,0,15227.0,98.0,0.866,0.5,42.6,1937.0,0.0,13290.0,1,0.11529104433473457,0.1272,0.0,0.0517,0,1,0
0,11918.0,49205.0,0,0,2.27,26.0,1,42789.0,58.8,0.5,0.866,92.0,11393.0,7988.0,23408.0,0,0.38913245348726677,0.4529,11490.0,0.3158,1,0,0
0,10550.0,53295.0,1,0,2.43,48.0,0,17078.0,38.7,0.866,-0.5,69.5,1766.0,1742.0,13570.0,1,0.22681679668050583,0.2054,3020.0,0.1264,0,1,0
0,29119.0,121268.0,0,0,3.25,55.0,1,39663.0,284.6,-1.0,-0.0,46.2,13833.0,2404.0,23426.0,1,0.1766387736584564,0.4094,0.0,0.0734,0,1,0
0,4190.0,35222.0,0,1,3.17,40.0,0,17164.0,32.4,0.866,-0.5,45.8,250.0,4201.0,12713.0,0,0.30814624558413484,0.2593,8523.0,0.04,1,0,0
0,14352.0,59047.0,0,0,2.8,41.0,0,25841.0,145.8,1.0,0.0,54.1,4370.0,2428.0,19043.0,0,0.2795238847503174,0.2631,4691.0,0.0827,0,0,1
0,198.0,21164.0,1,1,2.59,31.0,2,49729.0,68.7,0.0,-1.0,83.4,11373.0,18010.0,20346.0,0,0.6736075186853282,0.5909,20148.0,0.1125,0,0,1
0,18000.0,79294.0,0,0,3.21,82.0,1,42621.0,73.0,0.866,-0.5,87.3,17478.0,3681.0,21462.0,0,0.23956792972835161,0.4964,3462.0,0.0977,0,0,0
0,7365.0,74254.0,1,1,3.22,74.0,0,25914.0,39.8,0.5,-0.866,51.8,1876.0,10167.0,13871.0,0,0.17126060943452967,0.4647,6506.0,0.0571,0,0,0
0,28285.0,111612.0,0,0,3.29,83.0,1,47441.0,66.1,-0.866,-0.5,48.6,19709.0,2923.0,24809.0,0,0.20073432980108002,0.4771,0.0,0.0309,0,1,0
0,5267.0,27596.0,0,1,3.74,96.0,4,80119.0,127.9,-0.0,1.0,22.8,37325.0,27104.0,15690.0,0,0.4501835017964291,0.8042,10423.0,0.0174,0,1,0
0,10709.0,54822.0,0,0,3.19,37.0,3,76528.0,162.2,0.866,0.5,32.9,17271.0,11761.0,47496.0,1,0.6240114417250832,0.3794,36787.0,0.0278,0,1,0
0,6408.0,25072.0,1,1,2.84,38.0,2,56924.0,55.5,0.5,-0.866,65.6,14090.0,17794.0,25040.0,1,0.692496969218359,0.5601,18632.0,0.0588,0,0,1
0,18908.0,52723.0,1,0,2.94,33.0,1,42739.0,115.2,0.5,-0.866,57.5,11093.0,4073.0,27573.0,1,0.42068207391302476,0.3549,8665.0,0.1176,0,0,0
0,39239.0,182935.0,0,0,2.12,42.0,1,46280.0,322.1,0.866,0.5,55.4,14313.0,1528.0,30439.0,1,0.15392208227225665,0.3423,0.0,0.125,0,0,0
0,6920.0,49964.0,0,1,3.39,81.0,1,47301.0,22.1,-0.0,1.0,44.0,21760.0,19702.0,5839.0,0,0.11055699056464385,0.8766,0.0,0.0519,0,1,0
0,2712.0,23542.0,0,1,3.99,98.0,1,37219.0,125.9,-1.0,-0.0,61.4,20883.0,11409.0,4927.0,1,0.19004167980909276,0.8676,2215.0,0.1316,0,0,0
0,4831.0,38580.0,1,1,3.1,51.0,0,17759.0,46.7,0.866,0.5,68.2,3032.0,6370.0,8357.0,1,0.1960600829044679,0.5294,3526.0,0.1319,0,1,0
0,4025.0,19734.0,0,1,2.34,24.0,3,56361.0,42.0,-0.0,1.0,71.6,6534.0,22490.0,27337.0,0,0.8693249025934104,0.515,23312.0,0.2143,0,0,1
0,787.0,24761.0,1,1,3.46,61.0,1,40770.0,166.7,0.866,0.5,100.0,15149.0,21949.0,3672.0,1,0.13828258780000657,0.9099,2885.0,0.1494,0,1,0
0,21827.0,102039.0,0,0,2.94,61.0,1,47167.0,71.5,0.866,0.5,42.6,18040.0,5418.0,23709.0,0,0.2089634877403758,0.4973,1882.0,0.0222,0,0,1
0,8068.0,22218.0,0,1,2.37,32.0,0,17823.0,35.3,0.5,0.866,40.6,0.0,5007.0,12816.0,1,0.4553974768563734,0.2809,4748.0,0.0211,0,1,0
0,18048.0,78816.0,1,0,3.83,96.0,0,18300.0,509.0,0.5,0.866,95.9,5989.0,48.0,12263.0,0,0.14461968960994312,0.3299,0.0,0.1222,0,0,1
0,9701.0,64121.0,0,0,3.94,96.0,2,39420.0,332.9,0.5,0.866,61.8,19101.0,7098.0,13221.0,1,0.18747492203474936,0.6646,3520.0,0.0507,0,0,0
0,9962.0,42929.0,1,0,1.8,20.0,0,15521.0,16.7,-0.5,0.866,72.3,670.0,956.0,13895.0,1,0.28043084573758803,0.1048,3933.0,0.0405,0,0,1
0,6780.0,74139.0,1,1,3.45,79.0,1,39584.0,26.9,-0.866,0.5,38.5,19232.0,9716.0,10636.0,0,0.13409373448069878,0.7313,3856.0,0.0769,0,0,1
0,4631.0,32045.0,0,1,3.54,90.0,2,45456.0,236.3,0.0,-1.0,39.2,20557.0,19374.0,5525.0,1,0.15905292985460032,0.8785,894.0,0.0656,0,0,0
0,43334.0,115313.0,0,0,3.57,86.0,3,73347.0,93.9,1.0,0.0,76.6,24824.0,7155.0,41368.0,1,0.30652836024814084,0.436,0.0,0.137,0,1,0
0,4421.0,38071.0,0,1,2.33,23.0,3,72388.0,612.4,-0.866,-0.5,34.0,12322.0,28939.0,31127.0,0,0.5975169495446951,0.57,26706.0,0.0597,1,0,0
0,7195.0,47658.0,0,1,3.35,75.0,1,48604.0,242.0,0.866,-0.5,86.0,23573.0,20902.0,4129.0,1,0.08305355513528564,0.915,0.0,0.0896,0,0,0
0,4342.0,43746.0,0,1,3.49,78.0,1,50715.0,173.5,-0.0,1.0,68.1,26315.0,21750.0,2650.0,0,0.05883478572089257,0.9477,0.0,0.1188,0,0,1
0,36115.0,103406.0,0,0,2.62,38.0,3,84354.0,43.3,0.5,0.866,50.4,15255.0,10147.0,58952.0,1,0.4511393115993389,0.3011,22837.0,0.0866,1,0,0
0,24954.0,93153.0,0,0,1.94,14.0,0,19884.0,212.3,0.5,0.866,90.8,0.0,0.0,19884.0,1,0.19350874618451902,0.0,0.0,0.2778,1,0,0
0,1626.0,9532.0,1,1,3.06,70.0,1,45856.0,33.2,1.0,0.0,74.8,17213.0,21506.0,7137.0,1,0.5588726547374767,0.8444,5511.0,0.1475,0,1,0
0,9785.0,75588.0,0,0,3.47,80.0,0,19704.0,498.9,-0.866,0.5,51.1,3067.0,1704.0,14933.0,0,0.18031955412328154,0.2421,5148.0,0.175,0,1,0
0,2405.0,17924.0,0,1,2.56,50.0,2,49916.0,197.4,0.0,-1.0,60.0,11031.0,16280.0,22605.0,0,0.8158956458189988,0.5471,20200.0,0.1026,1,0,0
0,14658.0,49230.0,1,0,2.15,23.0,2,57626.0,53.3,0.866,0.5,31.1,8603.0,7791.0,41232.0,0,0.6084059521048547,0.2845,26574.0,0.0137,0,1,0
0,7907.0,58228.0,0,1,2.52,52.0,0,17713.0,294.9,0.5,0.866,38.8,2493.0,4472.0,10748.0,1,0.16940516486072774,0.3932,2841.0,0.0364,0,0,0
0,9651.0,48850.0,1,0,3.6,88.0,4,64704.0,1333.4,0.866,-0.5,78.1,29474.0,14772.0,20458.0,0,0.3498114439173297,0.6838,10807.0,0.1509,0,0,0
1,32309.0,90273.0,1,0,2.39,21.0,2,31212.0,29.2,0.866,-0.5,68.1,5890.0,0.0,25322.0,1,0.2472506266574429,0.1887,0.0,0.0847,0,0,1
0,12064.0,105710.0,1,0,2.24,21.0,1,34094.0,225.8,0.5,0.866,93.2,9880.0,3745.0,20469.0,0,0.17697395046735934,0.3996,8405.0,0.1275,0,1,0
0,9094.0,36066.0,1,0,2.45,23.0,2,54460.0,80.5,-0.866,0.5,65.9,12596.0,7525.0,34339.0,1,0.668905716186911,0.3695,25245.0,0.0698,0,0,0
1,8964.0,35135.0,1,0,3.09,44.0,4,56180.0,40.1,-0.866,-0.5,39.0,18288.0,7093.0,30799.0,0,0.6294616288738123,0.4518,21835.0,0.0408,0,1,0
0,12191.0,61335.0,0,0,3.7,99.0,2,51489.0,26.0,0.866,-0.5,41.5,22225.0,9699.0,19565.0,0,0.2768738737351776,0.62,7374.0,0.1017,0,0,1
0,-1500.0,20713.0,1,1,3.59,99.0,3,61586.0,126.6,0.5,0.866,52.1,21667.0,34133.0,5786.0,1,0.24631305334085224,0.9061,7286.0,0.066,0,1,0
0,6466.0,44648.0,0,1,2.68,58.0,0,17591.0,132.6,0.866,-0.5,49.6,515.0,5020.0,12056.0,1,0.23901690047049992,0.3146,5590.0,0.0213,1,0,0
0,47616.0,166145.0,0,0,2.29,34.0,3,62115.0,837.8,0.5,-0.866,62.0,10269.0,3098.0,48748.0,0,0.25727441003035534,0.2152,1132.0,0.0714,0,0,1
0,370.0,21279.0,1,1,1.5,,1,45413.0,19.2,-0.5,0.866,79.2,3538.0,23561.0,18314.0,0,0.6209527610114587,0.5967,17944.0,0.1571,1,0,0
1,11602.0,49272.0,0,0,2.74,31.0,2,46420.0,27.3,0.866,0.5,73.2,11209.0,9186.0,26025.0,1,0.4240905722313293,0.4394,14423.0,0.0866,1,0,0
0,7439.0,41091.0,0,1,3.19,59.0,1,42800.0,490.0,-1.0,-0.0,78.3,16384.0,13175.0,13241.0,1,0.2792970159173407,0.6906,5802.0,0.1429,0,0,0
0,50225.0,266677.0,0,0,3.4,61.0,3,81794.0,98.3,0.866,-0.5,67.4,21109.0,5151.0,55534.0,0,0.18913164872250382,0.3211,5309.0,0.2,0,1,0
0,8924.0,42734.0,0,0,3.94,99.0,3,65007.0,105.8,0.5,0.866,55.3,22331.0,9776.0,32900.0,1,0.570923047814571,0.4939,23976.0,0.2326,0,0,0
0,9916.0,44558.0,1,0,3.52,77.0,1,36312.0,52.8,-1.0,-0.0,34.6,19339.0,6587.0,10386.0,1,0.20953132389434773,0.714,470.0,0.0488,1,0,0
0,5558.0,29967.0,1,1,2.73,56.0,1,51129.0,47.6,0.5,-0.866,74.6,16864.0,22027.0,12238.0,1,0.3424543082987604,0.7606,6680.0,0.1,0,0,0
0,14529.0,63368.0,0,0,2.95,56.0,1,35797.0,18.6,0.5,0.866,61.1,14716.0,4436.0,16645.0,1,0.23325228546249757,0.535,2116.0,0.1186,0,1,0
0,16565.0,76460.0,0,0,3.15,39.0,3,66955.0,65.4,0.0,-1.0,72.6,14620.0,7748.0,44587.0,1,0.4593849500975948,0.3341,28022.0,0.1818,0,0,1
0,4088.0,33263.0,0,1,2.82,46.0,0,20958.0,44.8,0.866,-0.5,49.2,2129.0,8344.0,10485.0,1,0.2739887453197784,0.4997,6397.0,0.0816,0,0,0
0,31429.0,128268.0,0,0,2.28,33.0,1,50575.0,143.4,1.0,0.0,90.4,12959.0,4204.0,33412.0,1,0.23150846764583746,0.3394,1983.0,0.0826,0,0,1
0,18114.0,76509.0,0,0,3.43,75.0,1,44268.0,55.4,0.5,0.866,92.3,19654.0,5009.0,19605.0,1,0.22809129103814332,0.5571,1491.0,0.2174,0,0,0
1,19787.0,116235.0,0,0,2.92,45.0,0,17566.0,22.2,-0.5,0.866,38.1,1656.0,0.0,15910.0,0,0.12830526015292384,0.0943,0.0,0.0405,0,1,0
0,22864.0,49699.0,0,0,2.89,44.0,3,90898.0,78.8,-0.5,0.866,59.7,20806.0,11255.0,58837.0,0,0.7811122692885893,0.3527,35973.0,0.2683,0,1,0
0,12050.0,74989.0,0,0,3.03,47.0,1,49136.0,120.5,-0.5,0.866,25.5,15183.0,6680.0,27273.0,1,0.3102015938816512,0.4449,15223.0,0.0268,0,1,0
0,11040.0,53991.0,0,0,3.08,36.0,1,49841.0,72.7,0.5,-0.866,44.4,15661.0,7007.0,27173.0,1,0.4076626916516516,0.4548,16133.0,0.0198,0,1,0
0,41410.0,179787.0,0,0,3.16,61.0,2,58846.0,41.6,0.5,0.866,47.1,19826.0,4717.0,34303.0,1,0.17462535015948427,0.4171,0.0,0.0781,1,0,0
0,13283.0,68440.0,1,0,2.78,57.0,2,59624.0,138.6,0.5,-0.866,52.3,19097.0,12227.0,28300.0,0,0.346068898151508,0.5254,15017.0,0.1395,0,1,0
0,9954.0,63342.0,0,0,2.44,28.0,3,74315.0,388.7,-0.866,0.5,49.8,11741.0,14985.0,47589.0,0,0.5603583692964816,0.3596,37635.0,0.0684,0,1,0
0,6344.0,45255.0,1,1,3.56,60.0,4,75680.0,145.0,-0.0,1.0,42.9,29248.0,27490.0,18942.0,0,0.34967046978584937,0.7497,12598.0,0.1273,1,0,0
0,6521.0,43413.0,0,1,3.23,77.0,4,58460.0,66.8,0.866,-0.5,62.9,25256.0,16246.0,16958.0,1,0.3297353086827804,0.7099,10437.0,0.0522,0,0,1
0,21375.0,74694.0,1,0,2.68,61.0,1,38969.0,111.3,0.866,0.5,38.4,11591.0,4564.0,22814.0,1,0.26650950721898,0.4146,1439.0,0.0588,0,0,0
0,26097.0,113562.0,0,0,3.27,60.0,3,78090.0,15.0,1.0,0.0,78.9,22464.0,7597.0,48029.0,0,0.3526970425695087,0.385,21932.0,0.0952,1,0,0
0,3262.0,38450.0,0,1,2.04,6.0,2,63206.0,109.5,0.5,-0.866,40.1,7401.0,16632.0,39173.0,0,0.7025032754839702,0.3802,35911.0,0.0526,0,0,0
0,20120.0,68950.0,0,0,3.03,54.0,1,45807.0,83.2,-0.866,0.5,51.9,18395.0,5183.0,22229.0,0,0.2794482675246774,0.5147,2109.0,0.1667,0,1,0
0,9899.0,71869.0,0,0,3.19,66.0,2,49383.0,47.5,-0.0,1.0,45.3,19179.0,8672.0,21532.0,0,0.26205652481280817,0.564,11633.0,0.072,0,1,0
0,7688.0,81473.0,0,1,3.0,49.0,4,79004.0,57.5,0.866,0.5,80.4,25151.0,32054.0,21799.0,0,0.23712534883462863,0.7241,14111.0,0.2353,0,0,1
0,5550.0,18409.0,0,1,3.42,51.0,3,75394.0,82.4,0.866,0.5,56.0,20817.0,29969.0,24608.0,0,0.8487396776118755,0.6736,19058.0,0.1273,0,0,0
0,10233.0,32344.0,1,0,2.68,55.0,1,36421.0,359.2,-0.866,0.5,84.9,12017.0,5365.0,19039.0,0,0.46285312521689465,0.4773,8806.0,0.0593,0,0,0
0,8583.0,23543.0,1,1,2.23,29.0,0,22751.0,398.8,1.0,0.0,71.4,466.0,5669.0,16616.0,0,0.534034208902872,0.2697,8033.0,0.0783,0,0,1
0,16785.0,64452.0,1,0,2.75,66.0,1,48875.0,47.8,0.866,0.5,49.1,19136.0,5620.0,24119.0,0,0.3178717436148385,0.5065,7334.0,0.1429,0,0,0
0,5331.0,32902.0,1,1,2.24,27.0,4,66370.0,73.5,0.5,0.866,63.0,15653.0,20248.0,30469.0,1,0.6554972331080396,0.5409,25138.0,0.0693,0,1,0
0,4067.0,44034.0,1,1,2.84,68.0,2,55488.0,75.5,0.5,0.866,66.0,17126.0,17679.0,20683.0,1,0.38505829833050176,0.6273,16616.0,0.0603,0,0,1
0,-1500.0,26639.0,1,1,2.56,35.0,1,43498.0,296.4,0.866,0.5,79.1,9578.0,12767.0,21153.0,0,0.5845035034432017,0.5137,22653.0,0.1071,0,1,0
0,4439.0,47083.0,0,1,2.61,32.0,1,50795.0,147.6,0.5,0.866,65.8,14297.0,15581.0,20917.0,1,0.367624775124984,0.5882,16478.0,0.2286,0,0,0
0,6000.0,28019.0,1,1,2.3,22.0,1,42438.0,139.7,-0.0,1.0,52.9,11961.0,11181.0,19296.0,0,0.5239590021559535,0.5453,13296.0,0.0303,0,1,0
0,37518.0,108629.0,0,0,1.93,38.0,3,61209.0,222.5,0.866,-0.5,46.3,9895.0,6182.0,45132.0,1,0.34748282556981724,0.2627,7614.0,0.0597,1,0,0
0,12346.0,88880.0,0,0,2.54,35.0,3,70921.0,67.7,-0.866,0.5,63.3,15101.0,13510.0,42310.0,1,0.3893357261782807,0.4034,29964.0,0.1667,0,1,0
0,17904.0,70134.0,0,0,1.5,19.0,3,62577.0,530.6,1.0,0.0,54.6,8229.0,7911.0,46437.0,1,0.5080818630949274,0.2579,28533.0,0.0091,0,0,0
0,10904.0,50645.0,0,0,2.47,29.0,4,86625.0,126.5,-0.0,1.0,39.9,21895.0,17275.0,47455.0,0,0.6611403844248589,0.4522,36551.0,0.1127,0,0,0
0,2165.0,14514.0,0,1,2.47,17.0,0,18758.0,51.6,1.0,0.0,42.5,951.0,8308.0,9499.0,0,0.5034988483795297,0.4936,7334.0,0.1667,0,1,0
0,12823.0,45256.0,0,0,2.57,48.0,2,48845.0,99.6,1.0,0.0,79.5,12188.0,9474.0,27183.0,0,0.47037855895080877,0.4435,14360.0,0.1237,1,0,0
0,7994.0,36379.0,1,1,2.96,45.0,2,51568.0,461.9,-0.5,-0.866,34.7,15006.0,20911.0,15651.0,1,0.3578142946321585,0.6965,7657.0,0.0254,0,1,0
0,17729.0,75210.0,1,0,3.65,84.0,1,42871.0,81.1,0.866,-0.5,72.7,19484.0,4809.0,18578.0,1,0.2207406666978994,0.5667,849.0,0.0732,0,0,0
0,27628.0,98340.0,0,0,3.16,64.0,1,43538.0,343.4,0.866,0.5,62.3,18832.0,2690.0,22016.0,0,0.20204248140615572,0.4943,0.0,0.0606,0,1,0
0,20442.0,79518.0,0,0,3.51,77.0,1,37551.0,65.7,0.5,0.866,53.0,16885.0,4671.0,15995.0,1,0.18323780357830757,0.574,0.0,0.1837,0,0,0
0,27569.0,156277.0,0,0,3.26,86.0,1,39690.0,56.7,0.5,0.866,49.9,18615.0,1926.0,19149.0,0,0.11555834063427231,0.5175,0.0,0.0513,0,0,0
0,7080.0,41807.0,0,1,3.06,61.0,1,46138.0,253.3,0.866,0.5,62.2,17607.0,21142.0,7389.0,1,0.16271391048774617,0.8399,309.0,0.1463,1,0,0
0,5338.0,40577.0,0,1,3.96,93.0,3,83360.0,50.6,0.5,0.866,53.1,29054.0,41096.0,13210.0,0,0.2818651871302161,0.8415,7872.0,0.0336,0,0,1
0,25902.0,132889.0,0,0,2.95,48.0,4,71644.0,300.5,0.866,-0.5,49.7,22141.0,9526.0,39977.0,0,0.2629794598114091,0.442,14075.0,0.0556,0,0,0
0,11038.0,70946.0,1,0,3.27,72.0,4,77738.0,183.3,0.866,0.5,83.8,31960.0,13727.0,32051.0,0,0.3728041658686032,0.5877,21013.0,0.4,0,1,0
0,14764.0,52689.0,0,0,1.63,9.0,0,24786.0,50.6,-0.5,-0.866,54.6,0.0,1534.0,23252.0,1,0.36554548410692006,0.0619,8488.0,0.2381,0,0,0
0,50420.0,237874.0,0,0,3.25,59.0,1,45997.0,117.5,1.0,0.0,61.1,16643.0,0.0,29354.0,0,0.11635980111619529,0.3618,0.0,0.2045,0,0,0
0,22743.0,95413.0,0,0,2.42,45.0,1,36142.0,71.2,0.866,0.5,47.5,9499.0,2804.0,23839.0,0,0.22306354811403908,0.3404,1096.0,0.0201,0,1,0
0,8761.0,54875.0,0,1,2.23,23.0,1,47440.0,182.8,1.0,0.0,78.9,10663.0,10808.0,25969.0,0,0.3874369055887732,0.4526,17208.0,0.0485,0,1,0
0,396.0,38412.0,0,1,3.46,80.0,3,73761.0,919.7,-0.5,-0.866,79.4,20759.0,26946.0,26056.0,1,0.5177813763319965,0.6468,25660.0,0.1228,0,0,1
0,30586.0,163585.0,0,0,2.36,13.0,1,42952.0,85.9,0.866,-0.5,64.0,7707.0,2729.0,32516.0,0,0.18132105646037108,0.243,1930.0,0.0959,1,0,0
0,20615.0,73060.0,1,0,2.33,41.0,0,16116.0,221.9,1.0,0.0,90.7,0.0,0.0,16116.0,0,0.19934254112825753,0.0,0.0,0.0818,0,0,0
0,12657.0,64065.0,0,0,3.67,71.0,0,21001.0,130.0,0.866,0.5,52.1,423.0,1545.0,19033.0,0,0.26013100336449035,0.0937,6376.0,0.3,1,0,0
0,29939.0,102428.0,0,0,3.33,76.0,0,12158.0,129.9,-0.5,-0.866,73.9,965.0,0.0,11193.0,0,0.10372918576247687,0.0794,0.0,0.1237,0,1,0
0,23084.0,118618.0,0,0,3.23,80.0,4,72523.0,106.5,-0.5,-0.866,50.6,31109.0,9348.0,32066.0,1,0.23925309304727796,0.5579,8982.0,0.0891,0,0,0
0,12131.0,93518.0,1,0,3.87,93.0,2,53736.0,51.5,0.5,-0.866,54.5,24781.0,11167.0,17788.0,1,0.17412136022861466,0.669,5657.0,0.0548,0,0,1
